matchID,Player,playerWin,Pokemon1,Pokemon2,Pokemon3,Pokemon4,Pokemon5,Pokemon6,Brought1,Brought2,Brought3,Brought4
706030565,bakedvgc,0,Tapu Lele,Metagross,Landorus,Zapdos,Muk,Porygon2,Tapu Lele,Landorus,Muk,unknown
706030565,Spirits Peppe,1,Landorus,Charizard,Tapu Koko,Gothitelle,Snorlax,Kommo-o,Landorus,Charizard,Gothitelle,Snorlax
704683152,Serapis,0,Tapu Lele,Zapdos,Metagross,Landorus,Tyranitar,Amoonguss,Metagross,Landorus,Tyranitar,Amoonguss
704683152,TA~Boah,1,Tapu Fini,Landorus,Zapdos,Amoonguss,Metagross,Tyranitar,Tapu Fini,Zapdos,Metagross,Tyranitar
709531225,PromanVGC,1,Metagross,Zapdos,Krookodile,Breloom,Chandelure,Blastoise,Zapdos,Krookodile,Breloom,Blastoise
709531225,JekVGC,0,Azumarill,Volcarona,Tapu Koko,Kangaskhan,Landorus,Amoonguss,Azumarill,Volcarona,Tapu Koko,Kangaskhan
699256149,emforbes,0,Charizard,Landorus,Kartana,Tapu Koko,Cresselia,Snorlax,Charizard,Landorus,Tapu Koko,Snorlax
699256149,ChipuauVGC,1,Manectric,Landorus,Tapu Fini,Gothitelle,Celesteela,Snorlax,Manectric,Landorus,Tapu Fini,Gothitelle
689029729,Zorro-T,0,Tapu Fini,Manectric,Landorus,Snorlax,Incineroar,Mimikyu,Tapu Fini,Manectric,Incineroar,Mimikyu
689029729,tryingsomethingnew,1,Gengar,Whimsicott,Charizard,Kommo-o,Landorus,Tapu Koko,Whimsicott,Charizard,Landorus,Tapu Koko
691664453,iMagikarp,0,Mawile,Politoed,Ludicolo,Gothitelle,Tapu Koko,Incineroar,Mawile,Gothitelle,Tapu Koko,unknown
691664453,AzazeLTheGod,1,Tapu Fini,Kangaskhan,Landorus,Tyranitar,Cresselia,Zapdos,Tapu Fini,Landorus,Tyranitar,Zapdos
701777144,R Inanimate,1,Metagross,Landorus,Amoonguss,Tapu Fini,Zapdos,Tyranitar,Metagross,Landorus,Tapu Fini,Zapdos
701777144,chuppa,0,Blastoise,Tyranitar,Togekiss,Thundurus,Naganadel,Excadrill,Tyranitar,Thundurus,Naganadel,Excadrill
699199184,sakurauchi chika,0,Metagross,Zapdos,Landorus,Tapu Lele,Gastrodon,Tyranitar,Metagross,Landorus,unknown,unknown
699199184,Lore95VGC,1,Whimsicott,Landorus,Terrakion,Amoonguss,Charizard,Tapu Lele,Whimsicott,Landorus,Terrakion,Charizard
687362919,frania \xe2\x99\x94,0,Salamence,Volcarona,Tapu Fini,Excadrill,Tyranitar,Amoonguss,Salamence,Tapu Fini,Excadrill,Tyranitar
687362919,PuddlesVGC,1,Metagross,Tapu Lele,Landorus,Zapdos,Amoonguss,Tyranitar,Metagross,Tapu Lele,Landorus,Zapdos
700158742,Brady1225,1,Landorus,Tapu Koko,Porygon2,Charizard,Tyranitar,Kartana,Landorus,Tapu Koko,Porygon2,Tyranitar
700158742,CarsonC_,0,Latias,Landorus,Heatran,Scrafty,Tapu Koko,Kartana,Latias,Landorus,Scrafty,Kartana
688878077,ApplePieVGC,1,Charizard,Landorus,Scrafty,Tapu Koko,Cresselia,Mimikyu,Charizard,Landorus,Scrafty,Mimikyu
688878077,WinterH~ \xe2\x99\xaa,0,Charizard,Landorus,Kartana,Tapu Koko,Snorlax,Cresselia,Charizard,Landorus,Tapu Koko,Cresselia
691778806,SalaMenace,1,Charizard,Pheromosa,Tyranitar,Tapu Bulu,Zapdos,Scrafty,Charizard,Pheromosa,Tapu Bulu,Zapdos
691778806,AgentOrangeJulius,0,Charizard,Tapu Koko,Hitmontop,Snorlax,Cresselia,Landorus,Charizard,Tapu Koko,Hitmontop,Landorus
705625334,Gramgus,0,Latias,Kartana,Tapu Koko,Heatran,Scrafty,Landorus,Latias,Kartana,Heatran,Landorus
705625334,707_Of_Cruisers,1,Accelgor,Tapu Lele,Charizard,Ferrothorn,Nihilego,Bisharp,Accelgor,Tapu Lele,Charizard,Nihilego
705671918,NightLight26,0,Gyarados,Cresselia,Tapu Koko,Kartana,Landorus,Heatran,Gyarados,Cresselia,Tapu Koko,Landorus
705671918,Xenoblade Hero,1,Metagross,Landorus,Tapu Fini,Zapdos,Tyranitar,Amoonguss,Metagross,Landorus,Tapu Fini,Zapdos
719162722,MajorBowman,1,Tapu Koko,Landorus,Cresselia,Charizard,Incineroar,Snorlax,Tapu Koko,Cresselia,Charizard,Snorlax
719162722,Olympicsvgc,0,Tapu Koko,Incineroar,Salamence,Bisharp,Tapu Bulu,Gastrodon,Tapu Koko,Incineroar,Salamence,Bisharp
691346836,emforbes,0,Gothitelle,Tapu Bulu,Heatran,Manectric,Araquanid,Persian,Gothitelle,Tapu Bulu,Araquanid,Persian
691346836,Eric Rios NPA,1,Tapu Fini,Landorus,Manectric,Cresselia,Aegislash,Snorlax,Tapu Fini,Landorus,Manectric,Snorlax
696387046,Hitmonqian,1,Salamence,Heatran,Tapu Bulu,Tapu Koko,Araquanid,Porygon2,Salamence,Tapu Bulu,Tapu Koko,Araquanid
696387046,bling blao,0,Tapu Fini,Snorlax,Landorus,Audino,Salamence,Incineroar,Snorlax,Audino,Salamence,unknown
696234490,Ne\xcd\x9c\xcd\xa1crocat219,0,Salamence,Amoonguss,Tapu Koko,Azumarill,Smeargle,Aegislash,Salamence,Azumarill,Smeargle,Aegislash
696234490,ApplePieVGC,1,Politoed,Gyarados,Marowak,Scizor,Tapu Koko,Porygon2,Gyarados,Scizor,Tapu Koko,Porygon2
698559873,EmbC29,1,Gengar,Whimsicott,Kommo-o,Tapu Bulu,Kartana,Heatran,Gengar,Whimsicott,Tapu Bulu,Heatran
698559873,AzazeLTheGod,0,Manectric,Tapu Fini,Landorus,Celesteela,Snorlax,Gothitelle,Manectric,Tapu Fini,Landorus,Celesteela
692070338,NBJuanCarlosMateos,0,Metagross,Zapdos,Landorus,Tapu Fini,Amoonguss,Incineroar,Metagross,Zapdos,Landorus,Tapu Fini
692070338,Lore95VGC,1,Salamence,Persian,Tapu Koko,Snorlax,Amoonguss,Entei,Salamence,Persian,Tapu Koko,Entei
718447411,MasterWizardVGC,1,Buzzwole,Incineroar,Kartana,Manectric,Tapu Fini,Tyranitar,Incineroar,Manectric,Tapu Fini,Tyranitar
718447411,Nails \xe2\x98\x8e \xe2\x98\x8e \xe2\x98\x8e,0,Charizard,Togedemaru,Landorus,Tapu Fini,Porygon2,Tyranitar,Charizard,Landorus,Porygon2,Tyranitar
717989856,rapha123,0,Mawile,Politoed,Ludicolo,Gothitelle,Tapu Koko,Incineroar,Ludicolo,Gothitelle,Tapu Koko,Incineroar
717989856,KillerQueenVGC,1,Swampert,Pelipper,Politoed,Ludicolo,Ferrothorn,Tapu Koko,Swampert,Pelipper,Ferrothorn,Tapu Koko
686491884,CarsonC_,1,Landorus,Cresselia,Charizard,Hydreigon,Stakataka,Tapu Fini,Landorus,Cresselia,Charizard,Tapu Fini
686491884,PadoVGC,0,Landorus,Charizard,Tapu Koko,Porygon2,Tyranitar,Kartana,Landorus,Porygon2,Tyranitar,Kartana
722520961,Picklesword,0,Gengar,Incineroar,Tapu Bulu,Kommo-o,Celesteela,Swampert,Gengar,Incineroar,Tapu Bulu,Kommo-o
722520961,mudhiman,1,Gengar,Volcarona,Tapu Bulu,Tyranitar,Kommo-o,Hitmontop,Gengar,Volcarona,Kommo-o,Hitmontop
719529626,Spurrific,1,Tapu Fini,Zapdos,Metagross,Tyranitar,Incineroar,Landorus,Tapu Fini,Zapdos,Incineroar,Landorus
719529626,zeen172M,0,Manectric,Kartana,Gothitelle,Tapu Fini,Snorlax,Scrafty,Kartana,Gothitelle,Snorlax,unknown
685467177,iMagikarp,0,Aegislash,Tyranitar,Salamence,Tapu Bulu,Rotom,Entei,Tyranitar,Salamence,Tapu Bulu,Entei
685467177,KAORI\xe2\x9c\xbf,1,Charizard,Tapu Koko,Landorus,Snorlax,Cresselia,Amoonguss,Charizard,Tapu Koko,Landorus,Cresselia
695890278,Unreality,1,Kangaskhan,Tapu Fini,Kartana,Cresselia,Landorus,Heatran,Kangaskhan,Tapu Fini,Landorus,Heatran
695890278,kenvgc2018,0,Amoonguss,Landorus,Snorlax,Mimikyu,Charizard,Latios,Amoonguss,Snorlax,Mimikyu,Latios
698246455,triceratops5,1,Gengar,Whimsicott,Tapu Bulu,Kartana,Kommo-o,Heatran,Gengar,Whimsicott,Kommo-o,Heatran
698246455,CarsonC_,0,Salamence,Landorus,Amoonguss,Azumarill,Aegislash,Tapu Koko,Salamence,Landorus,Aegislash,Tapu Koko
691553975,Ezrael,1,Scizor,Tapu Fini,Landorus,Zapdos,Tyranitar,Naganadel,Scizor,Tapu Fini,Landorus,Zapdos
691553975,BargensVGC,0,Latias,Landorus,Aegislash,Tapu Fini,Tyranitar,Kartana,Landorus,Aegislash,Tapu Fini,Kartana
702950949,snow-pokepoke,1,Manectric,Tapu Fini,Gothitelle,Snorlax,Celesteela,Landorus,Manectric,Tapu Fini,Celesteela,Landorus
702950949,RaiderVGC,0,Tapu Koko,Incineroar,Landorus,Metagross,Cresselia,Gastrodon,Incineroar,Landorus,Metagross,Gastrodon
701749012,triceratops5,1,Pelipper,Kabutops,Tsareena,Aegislash,Manectric,Kommo-o,Pelipper,Kabutops,Tsareena,Manectric
701749012,Pephan,0,Metagross,Landorus,Amoonguss,Tapu Fini,Zapdos,Tyranitar,Landorus,Tapu Fini,Zapdos,Tyranitar
712884923,EmbC29,1,Persian,Metagross,Tyranitar,Volcarona,Tapu Bulu,Tapu Fini,Persian,Metagross,Volcarona,Tapu Bulu
712884923,Ezrael,0,Tapu Koko,Landorus,Amoonguss,Azumarill,Metagross,Hydreigon,Tapu Koko,Landorus,Amoonguss,Azumarill
705923262,Boomguy,0,Tapu Koko,Charizard,Landorus,Tyranitar,Porygon2,Amoonguss,Tapu Koko,Charizard,Porygon2,Amoonguss
705923262,RaiderVGC,1,Manectric,Landorus,Tapu Lele,Celesteela,Gothitelle,Snorlax,Manectric,Landorus,Tapu Lele,Celesteela
684551124,GymNMons,0,Salamence,Kartana,Tapu Fini,Snorlax,Zapdos,Landorus,Salamence,Kartana,Tapu Fini,Zapdos
684551124,DaWoblefet,1,Tapu Fini,Cresselia,Celesteela,Landorus,Kangaskhan,Naganadel,Celesteela,Landorus,Kangaskhan,Naganadel
691802615,Velocity #SPIRITS,0,Kangaskhan,Landorus,Heatran,Cresselia,Tapu Koko,Tapu Fini,Kangaskhan,Landorus,Tapu Fini,unknown
691802615,rpindahouse,1,Togedemaru,Tapu Fini,Landorus,Tapu Koko,Charizard,Aegislash,Tapu Fini,Landorus,Tapu Koko,Aegislash
702718112,mudhiman,1,Tapu Fini,Landorus,Celesteela,Gothitelle,Manectric,Incineroar,Landorus,Celesteela,Gothitelle,Manectric
702718112,WinterH~\xe2\x99\xaa,0,Tapu Lele,Metagross,Tyranitar,Landorus,Amoonguss,Zapdos,Tapu Lele,Landorus,Amoonguss,Zapdos
685660672,Nails \xe2\x98\x8e \xe2\x98\x8e \xe2\x98\x8e,1,Kangaskhan,Volcarona,Cresselia,Landorus,Araquanid,Tapu Koko,Kangaskhan,Volcarona,Araquanid,Tapu Koko
685660672,DonVGC NPA Dogs,0,Charizard,Kartana,Landorus,Cresselia,Heatran,Amoonguss,Charizard,Landorus,Cresselia,Heatran
682920115,Xenoblade Hero,0,Metagross,Zapdos,Tapu Fini,Landorus,Amoonguss,Tyranitar,Metagross,Landorus,Amoonguss,Tyranitar
682920115,PadoVGC,1,Kangaskhan,Ferrothorn,Landorus,Thundurus,Entei,Tapu Fini,Kangaskhan,Ferrothorn,Landorus,Thundurus
688045322,TTT444,1,Accelgor,Tapu Lele,Heatran,Kommo-o,Gengar,Charizard,Accelgor,Tapu Lele,Heatran,Kommo-o
688045322,Olympicsvgc,0,Salamence,Tyranitar,Excadrill,Rotom,Milotic,Ferrothorn,Salamence,Tyranitar,Milotic,unknown
695890413,Unreality,1,Kangaskhan,Tapu Fini,Kartana,Cresselia,Landorus,Heatran,Kangaskhan,Tapu Fini,Kartana,Heatran
695890413,kenvgc2018,0,Amoonguss,Landorus,Snorlax,Mimikyu,Charizard,Latios,Landorus,Snorlax,Mimikyu,Charizard
698682428,Knappi,0,Kabutops,Pelipper,Landorus,Aegislash,Manectric,Tsareena,Pelipper,Landorus,Manectric,unknown
698682428,Pephan,1,Heatran,Gyarados,Tapu Bulu,Cresselia,Tapu Koko,Tyranitar,Gyarados,Cresselia,Tapu Koko,Tyranitar
684660252,Jana (NBLP),0,Charizard,Tapu Fini,Landorus,Bisharp,Cresselia,Amoonguss,Charizard,Tapu Fini,Landorus,Bisharp
684660252,triceratops5,1,Gothitelle,Manectric,Snorlax,Tapu Fini,Heatran,Salamence,Gothitelle,Manectric,Tapu Fini,Heatran
688860871,Lusamin,0,Metagross,Zapdos,Landorus,Tapu Fini,Amoonguss,Aegislash,Metagross,Landorus,Tapu Fini,Aegislash
688860871,Lore95VGC,1,Tapu Fini,Snorlax,Gothitelle,Manectric,Rotom,Salamence,Tapu Fini,Snorlax,Gothitelle,Rotom
702163268,iMagikarp,1,Cresselia,Landorus,Heatran,Charizard,Amoonguss,Tapu Fini,Cresselia,Landorus,Heatran,Charizard
702163268,EnigneVGC,0,Snorlax,Cresselia,Heatran,Zapdos,Landorus,Kangaskhan,Snorlax,Cresselia,Heatran,Kangaskhan
711547107,raikoo,0,Azumarill,Jynx,Lucario,Tapu Bulu,Tyranitar,Volcarona,Lucario,Tapu Bulu,Tyranitar,unknown
711547107,MrJellyLeggs,1,Ludicolo,Pelipper,Metagross,Tapu Lele,Landorus,Gengar,Ludicolo,Pelipper,Landorus,Gengar
718573089,NBJuanCarlosMateos,0,Tyranitar,Amoonguss,Tapu Fini,Tapu Koko,Salamence,Aegislash,Tyranitar,Amoonguss,Tapu Fini,Tapu Koko
718573089,AV-Linkyoshimario,1,Salamence,Bisharp,Tapu Bulu,Incineroar,Tapu Koko,Suicune,Salamence,Bisharp,Tapu Bulu,Incineroar
685025812,ApplePieVGC,1,Tapu Koko,Salamence,Aegislash,Amoonguss,Azumarill,Tyranitar,Tapu Koko,Salamence,Aegislash,Azumarill
685025812,Spurrific,0,Manectric,Tapu Fini,Incineroar,Snorlax,Gothitelle,Kartana,Manectric,Tapu Fini,Incineroar,Kartana
699244645,Prro-t,0,Azumarill,Clefairy,Tyranitar,Excadrill,Salamence,Thundurus,Clefairy,Tyranitar,Excadrill,Salamence
699244645,Ezrael,1,Bisharp,Landorus,Zapdos,Tapu Lele,Blaziken,Gastrodon,Landorus,Zapdos,Blaziken,Gastrodon
706163969,BlackO_VGC,0,Kartana,Heatran,Kangaskhan,Tapu Fini,Cresselia,Landorus,Heatran,Kangaskhan,Cresselia,Landorus
706163969,SalaMenace,1,Charizard,Cresselia,Landorus,Amoonguss,Tapu Koko,Tyranitar,Charizard,Cresselia,Landorus,Tapu Koko
688865425,pkfly103,0,Metagross,Blissey,Kommo-o,Meowstic,Charizard,Landorus,Metagross,Blissey,Meowstic,Landorus
688865425,Breloom7,1,Charizard,Tapu Koko,Landorus,Kartana,Cresselia,Snorlax,Charizard,Tapu Koko,Landorus,Cresselia
725396078,EmbC29,0,Gengar,Tapu Bulu,Kommo-o,Whimsicott,Incineroar,Gastrodon,Gengar,Kommo-o,Incineroar,Gastrodon
725396078,EiMaGIVGC,1,Metagross,Incineroar,Zapdos,Amoonguss,Tapu Fini,Landorus,Metagross,Incineroar,Amoonguss,Landorus
698211633,Brady1225,1,Tapu Bulu,Camerupt,Snorlax,Staraptor,Mimikyu,Reuniclus,Camerupt,Snorlax,Staraptor,Mimikyu
698211633,blckkkkkk,0,Tapu Fini,Latias,Kangaskhan,Volcarona,Landorus,Aegislash,Kangaskhan,Landorus,Aegislash,unknown
707652233,Euler,0,Tapu Koko,Metagross,Tapu Lele,Ludicolo,Pelipper,Scrafty,Tapu Koko,Metagross,Pelipper,Scrafty
707652233,emforbes,1,Venusaur,Arcanine,Tapu Fini,Celesteela,Landorus,Tyranitar,Venusaur,Tapu Fini,Celesteela,Landorus
697752228,Cobalte,1,Charizard,Tapu Koko,Cresselia,Landorus,Kartana,Snorlax,Charizard,Cresselia,Landorus,Snorlax
697752228,pac0tac019,0,Gengar,Whimsicott,Kartana,Tapu Bulu,Kommo-o,Heatran,Gengar,Whimsicott,Tapu Bulu,Heatran
701266921,mihrab,1,Charizard,Tyranitar,Landorus,Kartana,Porygon2,Tapu Koko,Tyranitar,Landorus,Porygon2,Tapu Koko
701266921,tryingsomethingnew,0,Tapu Fini,Latias,Kangaskhan,Volcarona,Landorus,Aegislash,Tapu Fini,Kangaskhan,Volcarona,Landorus
701969819,EmbC29,0,Gengar,Sableye,Hitmontop,Tapu Bulu,Rotom,Celesteela,Gengar,Hitmontop,Tapu Bulu,Rotom
701969819,JHufself,1,Tapu Koko,Metagross,Landorus,Incineroar,Araquanid,Porygon2,Tapu Koko,Landorus,Incineroar,Araquanid
718573790,NBJuanCarlosMateos,1,Tyranitar,Amoonguss,Tapu Fini,Tapu Koko,Salamence,Aegislash,Amoonguss,Tapu Fini,Tapu Koko,Salamence
718573790,AV-Linkyoshimario,0,Salamence,Bisharp,Tapu Bulu,Incineroar,Tapu Koko,Suicune,Salamence,Bisharp,Tapu Bulu,Tapu Koko
698211854,Brady1225,1,Tapu Bulu,Camerupt,Snorlax,Staraptor,Mimikyu,Reuniclus,Camerupt,Snorlax,Staraptor,Mimikyu
698211854,blckkkkkk,0,Tapu Fini,Latias,Kangaskhan,Volcarona,Landorus,Aegislash,Kangaskhan,Landorus,Aegislash,unknown
688860984,Lore95VGC,1,Tapu Fini,Snorlax,Gothitelle,Manectric,Rotom,Salamence,Tapu Fini,Snorlax,Gothitelle,Manectric
688860984,Lusamin,0,Metagross,Zapdos,Landorus,Tapu Fini,Amoonguss,Aegislash,Metagross,Landorus,Tapu Fini,Aegislash
691454616,raikoo,0,Tapu Fini,Porygon2,Marowak,Tapu Koko,Salamence,Celesteela,Porygon2,Marowak,Tapu Koko,Celesteela
691454616,zeen172m,1,Carbink,Chansey,Alakazam,Smeargle,Shuckle,Gengar,Chansey,Alakazam,Shuckle,Gengar
725758465,TA~Boah,1,Gengar,Heatran,Tapu Bulu,Hitmontop,Kommo-o,Cresselia,Gengar,Heatran,Hitmontop,Cresselia
725758465,RaiderVGC,0,Tapu Lele,Zapdos,Metagross,Landorus,Tyranitar,Amoonguss,Tapu Lele,Zapdos,Metagross,Landorus
685565897,rpindahouse,0,Charizard,Tapu Koko,Landorus,Cresselia,Kartana,Snorlax,Charizard,Landorus,Cresselia,Snorlax
685565897,chuppa,1,Charizard,Tapu Koko,Landorus,Kartana,Tyranitar,Porygon2,Charizard,Landorus,Kartana,Porygon2
683616443,Mancuso,0,Charizard,Aegislash,Breloom,Landorus,Milotic,Tapu Lele,Charizard,Breloom,Landorus,Tapu Lele
683616443,MrJellyLeggs,1,Terrakion,Whimsicott,Gengar,Tapu Koko,Charizard,Landorus,Terrakion,Whimsicott,Tapu Koko,Charizard
698674687,iMagikarp,1,Gengar,Whimsicott,Tapu Bulu,Heatran,Kommo-o,Kartana,Gengar,Whimsicott,Tapu Bulu,Kartana
698674687,AgentOrangeJulius,0,Tapu Fini,Kangaskhan,Landorus,Heatran,Cresselia,Kartana,Kangaskhan,Heatran,Cresselia,unknown
694056592,Euler,1,Tapu Bulu,Stakataka,Camerupt,Cresselia,Hitmontop,Persian,Tapu Bulu,Camerupt,Cresselia,Persian
694056592,PlayerOne (NPA),0,Pelipper,Swampert,Kingdra,Ludicolo,Politoed,Ferrothorn,Pelipper,Kingdra,Ludicolo,Ferrothorn
692199583,IamJabberwocky,1,Tapu Lele,Tyranitar,Zapdos,Metagross,Amoonguss,Landorus,Tapu Lele,Tyranitar,Zapdos,Landorus
692199583,PromanVGC,0,Gardevoir,Tapu Fini,Landorus,Zapdos,Incineroar,Aegislash,Gardevoir,Tapu Fini,Landorus,Incineroar
709117454,Spurrific,0,Mimikyu,Snorlax,Aegislash,Tapu Fini,Salamence,Mamoswine,Mimikyu,Snorlax,Aegislash,Tapu Fini
709117454,GymNmons,1,Metagross,Tyranitar,Amoonguss,Tapu Lele,Zapdos,Landorus,Metagross,Amoonguss,Tapu Lele,Zapdos
718573616,TTT444,1,Salamence,Tapu Koko,Porygon2,Aegislash,Landorus,Tyranitar,Salamence,Tapu Koko,Porygon2,Aegislash
718573616,Ezrael,0,Raikou,Kommo-o,Tapu Bulu,Incineroar,Slowbro,Snorlax,Raikou,Kommo-o,Tapu Bulu,Incineroar
698246162,triceratops5,0,Gengar,Whimsicott,Tapu Bulu,Kartana,Kommo-o,Heatran,Gengar,Whimsicott,Kommo-o,Heatran
698246162,CarsonC_,1,Salamence,Landorus,Amoonguss,Azumarill,Aegislash,Tapu Koko,Salamence,Landorus,Aegislash,Tapu Koko
702652012,Tachibana Hibiki,0,Manectric,Landorus,Tapu Fini,Celesteela,Porygon2,Snorlax,Manectric,Tapu Fini,Porygon2,Snorlax
702652012,Braverius,1,Metagross,Tyranitar,Landorus,Zapdos,Tapu Fini,Amoonguss,Metagross,Landorus,Zapdos,Tapu Fini
707596709,Eric Rios,0,Snorlax,Landorus,Porygon2,Scrafty,Manectric,Tapu Fini,Landorus,Porygon2,Scrafty,Manectric
707596709,CarsonC_,1,Tapu Koko,Gyarados,Cresselia,Ferrothorn,Heatran,Landorus,Tapu Koko,Cresselia,Ferrothorn,Landorus
695707751,Kotori17,0,Metagross,Landorus,Araquanid,Porygon2,Tapu Koko,Incineroar,Metagross,Araquanid,Tapu Koko,Incineroar
695707751,Xx3O,1,Kangaskhan,Volcarona,Drampa,Tapu Fini,Snorlax,Kartana,Kangaskhan,Volcarona,Tapu Fini,Snorlax
698694291,Ne\xcd\x9c\xcd\xa1crocat219,0,Landorus,Zapdos,Amoonguss,Metagross,Tapu Fini,Tyranitar,Landorus,Amoonguss,Metagross,Tapu Fini
698694291,SalaMenace,1,Smeargle,Crobat,Krookodile,Staraptor,Tapu Bulu,Lopunny,Smeargle,Crobat,Krookodile,unknown
712885064,Ezrael,1,Tapu Koko,Landorus,Amoonguss,Azumarill,Metagross,Hydreigon,Tapu Koko,Landorus,Amoonguss,Azumarill
712885064,EmbC29,0,Persian,Metagross,Tyranitar,Volcarona,Tapu Bulu,Tapu Fini,Persian,Metagross,Volcarona,Tapu Bulu
684587538,BlackO_VGC,1,Heatran,Cresselia,Manectric,Tyranitar,Tapu Fini,Amoonguss,Manectric,Tyranitar,Tapu Fini,Amoonguss
684587538,mihrab,0,Tyranitar,Cresselia,Charizard,Tapu Koko,Pheromosa,Landorus,Cresselia,Pheromosa,Landorus,unknown
684594183,emforbes,1,Tapu Koko,Cresselia,Landorus,Kartana,Snorlax,Charizard,Cresselia,Landorus,Kartana,Snorlax
684594183,Knappi,0,Metagross,Zapdos,Tyranitar,Tapu Fini,Amoonguss,Landorus,Zapdos,Tyranitar,Tapu Fini,Landorus
692726910,Braverius,1,Landorus,Metagross,Volcarona,Persian,Tyranitar,Tapu Fini,Volcarona,Persian,Tyranitar,Tapu Fini
692726910,SilverTouc,0,Landorus,Gothitelle,Snorlax,Manectric,Celesteela,Tapu Fini,Landorus,Manectric,Celesteela,Tapu Fini
687483634,pac0tac019,1,Scizor,Tapu Fini,Landorus,Zapdos,Tyranitar,Naganadel,Scizor,Tapu Fini,Tyranitar,Naganadel
687483634,KAORI\xe2\x9c\xbf,0,Tapu Fini,Metagross,Persian,Volcarona,Tapu Bulu,Tyranitar,Metagross,Persian,Volcarona,Tapu Bulu
694889067,Footstool,1,Tapu Fini,Salamence,Zapdos,Tyranitar,Amoonguss,Aegislash,Salamence,Zapdos,Tyranitar,Aegislash
694889067,Harbinger Aegis,0,Tapu Koko,Tyranitar,Latias,Landorus,Amoonguss,Entei,Tapu Koko,Tyranitar,Latias,Landorus
698965271,Zelda,1,Cresselia,Snorlax,Ferrothorn,Landorus,Charizard,Tapu Fini,Cresselia,Snorlax,Ferrothorn,Landorus
698965271,conanyk,0,Terrakion,Metagross,Whimsicott,Smeargle,Tapu Lele,Xurkitree,Terrakion,Metagross,Whimsicott,unknown
691841500,shinon1004,0,Nihilego,Charizard,Tapu Lele,Kartana,Metagross,Landorus,Nihilego,Tapu Lele,Kartana,unknown
691841500,CarsonC_,1,Kangaskhan,Volcarona,Suicune,Tapu Koko,Landorus,Tapu Fini,Kangaskhan,Volcarona,Suicune,Tapu Koko
691889874,Rosenkreutz,1,Latias,Landorus,Aegislash,Tapu Fini,Tyranitar,Kartana,Latias,Landorus,Aegislash,Tapu Fini
691889874,Nails \xe2\x98\x8e \xe2\x98\x8e \xe2\x98\x8e,0,Tapu Fini,Abomasnow,Landorus,Zapdos,Metagross,Marowak,Tapu Fini,Abomasnow,Landorus,Zapdos
688683624,LegaVGC,1,Metagross,Tapu Lele,Ludicolo,Tapu Koko,Politoed,Incineroar,Metagross,Ludicolo,Tapu Koko,Politoed
688683624,Rosenkreutz,0,Latias,Landorus,Aegislash,Tapu Fini,Tyranitar,Kartana,Latias,Landorus,Aegislash,Kartana
698844296,LegacyVGC,1,Gengar,Volcarona,Tapu Bulu,Tyranitar,Kommo-o,Hitmontop,Gengar,Volcarona,Kommo-o,Hitmontop
698844296,Picklesword,0,Incineroar,Gothitelle,Thundurus,Mawile,Politoed,Hydreigon,Thundurus,Mawile,Politoed,Hydreigon
699114824,Jana (NBLP),0,Salamence,Clefairy,Ferrothorn,Azumarill,Tapu Koko,Incineroar,Salamence,Clefairy,Azumarill,Tapu Koko
699114824,JZG,1,Charizard,Landorus,Floatzel,Tapu Fini,Cresselia,Shedinja,Charizard,Landorus,Tapu Fini,Cresselia
698147110,weeaboohuntertri,0,Conkeldurr,Cresselia,Azumarill,Heatran,Kangaskhan,Tapu Koko,Conkeldurr,Heatran,Kangaskhan,Tapu Koko
698147110,Crow380,1,Raichu,Tapu Koko,Landorus,Charizard,Azumarill,Smeargle,Raichu,Charizard,Azumarill,Smeargle
691675439,Serapis,0,Snorlax,Gothitelle,Tapu Fini,Landorus,Kangaskhan,Marowak,Snorlax,Gothitelle,Kangaskhan,unknown
691675439,Gummyfoxes,1,Carbink,Smeargle,Chansey,Mr. Mime,Reuniclus,Shuckle,Smeargle,Chansey,Reuniclus,Shuckle
706196845,Ingridients,1,Gengar,Kommo-o,Scizor,Whimsicott,Tapu Koko,Buzzwole,Gengar,Kommo-o,Tapu Koko,Buzzwole
706196845,GymNMons,0,Tyranitar,Tapu Fini,Rotom,Aegislash,Cresselia,Landorus,Tyranitar,Tapu Fini,Cresselia,Landorus
707596807,Eric Rios,0,Snorlax,Landorus,Porygon2,Scrafty,Manectric,Tapu Fini,Landorus,Porygon2,Scrafty,Manectric
707596807,CarsonC_,1,Tapu Koko,Gyarados,Cresselia,Ferrothorn,Heatran,Landorus,Gyarados,Cresselia,Ferrothorn,Landorus
688169311,triceratops5,1,Gengar,Tapu Bulu,Kommo-o,Incineroar,Naganadel,Scrafty,Gengar,Kommo-o,Incineroar,Naganadel
688169311,Porengan,0,Salamence,Landorus,Amoonguss,Azumarill,Aegislash,Tapu Koko,Salamence,Landorus,Aegislash,Tapu Koko
718655839,ThunderRaikou22,1,Metagross,Cresselia,Tapu Bulu,Incineroar,Milotic,Tyranitar,Metagross,Cresselia,Incineroar,Tyranitar
718655839,Unreality,0,Tapu Koko,Charizard,Kartana,Landorus,Snorlax,Cresselia,Tapu Koko,Charizard,Kartana,Cresselia
702589685,LegaVGC,0,Aegislash,Kartana,Latias,Tapu Fini,Tyranitar,Landorus,Aegislash,Kartana,Latias,Tapu Fini
